Facility Name,Website,City,State,Facility Type,Sports Offered,Indoor Court Status,Number of Courts,Court Count Notes,Square Footage,Square Footage Notes,Decision Maker First Name,Decision Maker Last Name,Decision Maker Title,Phone,Public Direct Email,Shared Facility Email,Guessed Email 1,Guessed Email 2,Guessed Email 3,Guessed Email 4,Guessed Email 5,Guessed Email 6,Email Domain,Qualification Status,Research Notes,Source URLs,Retrieval Method,Requested URL,Final URL,Failure Reason
Cambridge Athletic,https://www.cambridgeathletic.com/,Cambridge,MA,Athletic Center,tennis; basketball; volleyball; squash,Indoor,,,,,,,,(617) 491-8989,,membership@cambridgeathletic.com,,,,,,,cambridgeathletic.com,Confirmed Indoor,Indoor court language found on site. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.cambridgeathletic.com/ | https://www.cambridgeathletic.com/membership | https://www.cambridgeathletic.com/refer-a-friend | https://www.cambridgeathletic.com/freezecancel | https://www.cambridgeathletic.com/personal-training | https://www.cambridgeathletic.com/personal-training-staff | https://www.cambridgeathletic.com/youth,Playwright,https://cambridgeathletic.com,https://www.cambridgeathletic.com/,
Cambridge YMCA,https://www.cambridgeymca.org/,Cambridge,MA,YMCA / JCC,basketball; racquetball,Indoor,,,,,Nancy,O'Brien,President,(617) 661-9622,,,nancy@cambridgeymca.org,nancy.obrien@cambridgeymca.org,nancyobrien@cambridgeymca.org,nobrien@cambridgeymca.org,n.obrien@cambridgeymca.org,nancyo@cambridgeymca.org,cambridgeymca.org,Confirmed Indoor,Indoor court language found on site. MA location evidence: address. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://www.cambridgeymca.org/ | https://www.cambridgeymca.org/our-y/staff/ | https://www.cambridgeymca.org/membership/membership-info/ | https://www.cambridgeymca.org/membership/nationwide-membership/ | https://www.cambridgeymca.org/membership/membership-info/cancel-membership/ | https://www.cambridgeymca.org/child-care/summer-program/,Playwright,https://cambridgeymca.org,https://www.cambridgeymca.org/,
Camp Bauercrest,https://bauercrest.org/,Amesbury,MA,Indoor Sports Complex,pickleball; tennis; basketball; volleyball; handball,Indoor,,,,,,,,(978) 388-4732,,,,,,,,,bauercrest.org,Confirmed Indoor,Indoor court language found on site. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://bauercrest.org/ | https://bauercrest.org/about/dates-rates/ | https://bauercrest.org/contact-us/ | https://bauercrest.org/about/ | https://bauercrest.org/about/training-camp/ | https://bauercrest.org/about/program/ | https://bauercrest.org/about/program/athletics/,Playwright,https://bauercrest.org,https://bauercrest.org/,
Cape Cod Challenger Club,https://www.capecodchallenger.org/,Osterville,MA,Private Club,basketball; volleyball,Indoor,,,,,,,,(508) 420-6950,,info@capecodchallenger.org,,,,,,,capecodchallenger.org,Confirmed Indoor,Indoor court language found on site. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.capecodchallenger.org/ | https://www.capecodchallenger.org/about | https://www.capecodchallenger.org/programs | https://www.capecodchallenger.org/facility-rental,Playwright,https://capecodchallenger.org,https://www.capecodchallenger.org/,
Cedarland Homepage,https://www.cedarland.net/,Haverhill,MA,School,basketball; volleyball,Indoor,,,,,Matt,Crocker,Manager,(978) 521-7700,,,matt@cedarland.net,matt.crocker@cedarland.net,mattcrocker@cedarland.net,mcrocker@cedarland.net,m.crocker@cedarland.net,mattc@cedarland.net,cedarland.net,Confirmed Indoor,Indoor court language found on site. MA location evidence: address. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://www.cedarland.net/ | https://www.cedarland.net/about-us/hours | https://www.cedarland.net/about-us | https://www.cedarland.net/about-us/contact-us | https://www.cedarland.net/about-us/directions | https://www.cedarland.net/about-us/forms/request-for-information,Playwright,https://cedarland.net,https://www.cedarland.net/,
Central Mass. Indoor Tennis Association,https://centralmass.tenniscores.com/?mod=nndz-TjJiOWtOR2sxTnhI,,MA,Racquet / Tennis Club,tennis,Indoor,,,,,,,,(781) 337-4600,,,,,,,,,centralmass.tenniscores.com,Confirmed Indoor,Indoor court language found on site. MA location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://centralmass.tenniscores.com/?mod=nndz-TjJiOWtOR2sxTnhI,Playwright,https://centralmass.tenniscores.com,https://centralmass.tenniscores.com/?mod=nndz-TjJiOWtOR2sxTnhI,
Charles River School,https://www.charlesriverschool.org/,Needham,MA,School,tennis; basketball,Indoor,,,,,,,,(508) 785-0068,,info@charlesriverschool.org,,,,,,,charlesriverschool.org,Confirmed Indoor,Indoor court language found on site. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.charlesriverschool.org/ | https://www.charlesriverschool.org/about/welcome/heads-message | https://www.charlesriverschool.org/about/welcome/at-a-glance | https://www.charlesriverschool.org/about/welcome/mission-history | https://www.charlesriverschool.org/about/welcome/equity-belonging-community-life | https://www.charlesriverschool.org/about/welcome/facility-rental | https://www.charlesriverschool.org/about/welcome/contact-us,Playwright,https://charlesriverschool.org,https://www.charlesriverschool.org/,
Choice Fitness,https://mychoicefitness.com/,Methuen,MA,Health Club,pickleball; basketball; racquetball,Indoor,,,,,,,,(978) 462-5662,,info@mychoicefitness.com,,,,,,,mychoicefitness.com,Confirmed Indoor,Indoor court language found on site. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://mychoicefitness.com/ | https://mychoicefitness.com/recreation/ | https://mychoicefitness.com/about/ | https://mychoicefitness.com/contact/ | https://mychoicefitness.com/classes/ | https://mychoicefitness.com/boxing/,Playwright,https://mychoicefitness.com,https://mychoicefitness.com/,
City Arena,https://www.city-arena.com/,Pembroke,MA,Health Club,futsal,Indoor,,,25000,"rch Home About Us Rentals Leagues Programs ABOUT US Directions City Arena City Arena is a 25,000 square-foot indoor training facility located in Pembroke, MA. The brand new complex boasts two small-",Pete,Umbrianna,Director of Operations,(781) 924-3227,,,pete@city-arena.com,pete.umbrianna@city-arena.com,peteumbrianna@city-arena.com,pumbrianna@city-arena.com,p.umbrianna@city-arena.com,peteu@city-arena.com,city-arena.com,Confirmed Indoor,Indoor court language found on site. MA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://www.city-arena.com/ | https://www.city-arena.com/aboutus | https://www.city-arena.com/page/show/6577599-rental-opportunities | https://www.city-arena.com/page/show/6577614-programs,Playwright,https://city-arena.com,https://www.city-arena.com/,
CMASS Juniors Volleyball Club,https://www.cmassjuniors.org/,Natick,MA,College / University,volleyball,Indoor,,,,,Becca,Rose,President,,,info@cmassjuniors.org,becca@cmassjuniors.org,becca.rose@cmassjuniors.org,beccarose@cmassjuniors.org,brose@cmassjuniors.org,b.rose@cmassjuniors.org,beccar@cmassjuniors.org,cmassjuniors.org,Confirmed Indoor,Indoor court language found on site. MA location evidence: address. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://www.cmassjuniors.org/ | https://www.cmassjuniors.org/central-massachusetts-juniors-volleyball-programs/summer-volleyball-clinics/ | https://www.cmassjuniors.org/about-us/ | https://www.cmassjuniors.org/contact-cmass-juniors-volleyball-teams/ | https://www.cmassjuniors.org/central-massachusetts-juniors-volleyball-programs/ | https://www.cmassjuniors.org/central-massachusetts-juniors-volleyball-programs/edge/ | https://www.cmassjuniors.org/central-massachusetts-juniors-volleyball-programs/beach-volleyball-programs/,Playwright,https://cmassjuniors.org,https://www.cmassjuniors.org/,
Concord Academy,https://concordacademy.org/,Concord,MA,College / University,tennis; basketball; squash,Indoor,,,,,,,,(978) 402-2200,head_of_school@concordacademy.org,,,,,,,,concordacademy.org,Confirmed Indoor,Indoor court language found on site. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://concordacademy.org/ | https://concordacademy.org/about/ | https://concordacademy.org/about/our-campus/ | https://concordacademy.org/about/people/ | https://concordacademy.org/about/leadership/ | https://concordacademy.org/about/people/administrative-category/board-of-trustees/,Playwright,https://concordacademy.org,https://concordacademy.org/,
"Connolly Brothers Planning, Construction Management, Planning & Architecture, and Design-Build Services in Massachusetts",https://www.connollybrothers.com/,Beverly,MA,Unknown,tennis,Indoor,,,,,Jay,Connolly,President,(978) 927-0053,sconnolly4@connollybrothers.com,,,,,,,,connollybrothers.com,Confirmed Indoor,Indoor court language found on site. MA location evidence: address. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.connollybrothers.com/ | https://www.connollybrothers.com/whoweare/ | https://www.connollybrothers.com/contactus/ | https://www.connollybrothers.com/portfolio/,Playwright,https://connollybrothers.com,https://www.connollybrothers.com/,
CroART Inc.,https://www.croartsports.com/,Falmouth,MA,School,basketball,Indoor,,,,,,,,,,,,,,,,,croartsports.com,Confirmed Indoor,Indoor court language found on site. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.croartsports.com/ | https://www.croartsports.com/page/show/422155-about-us | https://www.croartsports.com/page/show/436375-hk-turf-field-at-hardkore-athletics-rockland | https://www.croartsports.com/page/show/715416-fitness-programs | https://www.croartsports.com/page/show/422150-croart-programs | https://www.croartsports.com/page/show/5019809-usa-football-first-down-program | https://www.croartsports.com/page/show/2835115-milton-youth-lacrosse-spring-programs,Playwright,https://croartsports.com,https://www.croartsports.com/,
CRUZEIRO EC SOCCER ACADEMY,https://cruzeirousa.com/,,MA,College / University,futsal,Indoor,,,,,,,,(781) 561-8801,cruzeiro@cruzeirousa.com,,,,,,,,cruzeirousa.com,Confirmed Indoor,Indoor court language found on site. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://cruzeirousa.com/ | https://cruzeirousa.com/schedule | https://cruzeirousa.com/exchange-program | https://cruzeirousa.com/contact,Playwright,https://cruzeirousa.com,https://cruzeirousa.com/,
CT Insider,https://www.ctinsider.com/,,MA,School,tennis; basketball,Indoor,,,8911,"is now on the market for $7.45 million. ADVERTISEMENT Article continues below this ad The 8,911-square-foot house includes an updated kitchen with an island, living and formal dining rooms, a famil",,,,(203) 333-6688,,,,,,,,,ctinsider.com,Confirmed Indoor,Indoor court language found on site. MA location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.ctinsider.com/ | https://www.ctinsider.com/contact/ | https://www.ctinsider.com/opinion/we-asked-you-answered/article/connecticut-colleges-applications-acceptance-rate-22392658.php | https://www.ctinsider.com/horoscope/article/horoscope-wednesday-8-19-26-georgia-nicols-22386163.php | https://www.ctinsider.com/opinion/article/elliott-lamont-connecticut-democrats-22392699.php | https://www.ctinsider.com/realestate/article/greenwich-estate-basketball-tennis-pool-22385329.php,Playwright,https://ctinsider.com,https://www.ctinsider.com/,
