Facility Name,Website,City,State,Facility Type,Sports Offered,Indoor Court Status,Number of Courts,Court Count Notes,Decision Maker First Name,Decision Maker Last Name,Decision Maker Title,Public Direct Email,Shared Facility Email,Guessed Email 1,Guessed Email 2,Guessed Email 3,Guessed Email 4,Guessed Email 5,Guessed Email 6,Email Domain,Qualification Status,Research Notes,Source URLs,Retrieval Method,Requested URL,Final URL,Failure Reason
"Murray S.C. Soccer ""Open to ALL Utah residents""",https://www.murraysoccer.com/,Murray,UT,School,futsal,Indoor,,,,,,,info@murraysoccer.com,,,,,,,murraysoccer.com,Confirmed Indoor,Indoor court language found on site. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.murraysoccer.com/ | https://www.murraysoccer.com/contactus | https://www.murraysoccer.com/about | https://www.murraysoccer.com/page/show/3179776-soccer-programs-,Playwright,https://murraysoccer.com,https://www.murraysoccer.com/,
North Logan Rec,https://www.northloganrec.org/,,UT,Private Club,pickleball,Indoor,,,,,,,,,,,,,,northloganrec.org,Confirmed Indoor,Indoor court language found on site. UT location evidence: phone. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.northloganrec.org/ | https://www.northloganrec.org/pricing | https://www.northloganrec.org/programsandclasses,Playwright,https://northloganrec.org,https://www.northloganrec.org/,
North Sevier Recreation,https://rec.salinacity.org/,Salina,UT,Health Club,pickleball,Indoor,,,,,,nsrecreation@salinacity.org,,,,,,,,salinacity.org,Confirmed Indoor,Indoor court language found on site. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://rec.salinacity.org/ | https://rec.salinacity.org/facilityrentals | https://rec.salinacity.org/membershipprices,Playwright,https://rec.salinacity.org,https://rec.salinacity.org/,
NUU Soccer,https://www.nuusoccer.com/,,UT,College / University,futsal,Indoor,,,Wendee,Lamb,Director of Operations,,,wendee@nuusoccer.com,wendee.lamb@nuusoccer.com,wendeelamb@nuusoccer.com,wlamb@nuusoccer.com,w.lamb@nuusoccer.com,wendeel@nuusoccer.com,nuusoccer.com,Confirmed Indoor,Indoor court language found on site. UT location evidence: mention. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://www.nuusoccer.com/ | https://www.nuusoccer.com/programs/ | https://www.nuusoccer.com/about/ | https://www.nuusoccer.com/administrative-staff/ | https://www.nuusoccer.com/contact-us/ | https://www.nuusoccer.com/leadership-messages/ | https://www.nuusoccer.com/category/programs-and-leagues/,Playwright,https://nuusoccer.com,https://www.nuusoccer.com/,
Ogden Athletic Club Home Page,https://oac.caclubs.com/,South Ogden,UT,Athletic Center,tennis,Indoor,,,,,,,,,,,,,,oac.caclubs.com,Confirmed Indoor,Indoor court language found on site. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://oac.caclubs.com/ | https://oac.caclubs.com/public | https://oac.caclubs.com/membership | https://oac.caclubs.com/public/directions,Playwright,https://oac.caclubs.com,https://oac.caclubs.com/,
Ogden Soccer > Home,https://www.ogdensoccer.com/,Ogden,UT,College / University,futsal,Indoor,,,,,,,support@ogdensoccer.org,,,,,,,ogdensoccer.org,Confirmed Indoor,Indoor court language found on site. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.ogdensoccer.com/ | https://www.ogdensoccer.com/Default.aspx,Playwright,https://ogdensoccer.com,https://www.ogdensoccer.com/,
Padel Den,https://padeldenusa.com/,,UT,Private Club,pickleball; tennis; padel,Indoor,4,Club in Woods Cross (3085 S Wall Ave) offers Utah's most established padel facility with four indoor courts. Victory Ranch near Park City ... Utah County's first padel courts! Padel Den opens Febru,,,,,info@padeldenusa.com,,,,,,,padeldenusa.com,Confirmed Indoor,Indoor court language found on site. UT location evidence: phone. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://padeldenusa.com/ | https://padeldenusa.com/memberships/ | https://padeldenusa.com/contact-padel-den/,Playwright,https://padeldenusa.com,https://padeldenusa.com/,
Padel Park,https://www.padelparkutah.com/,West Jordan,UT,Unknown,pickleball; tennis; squash; padel,Indoor,,,,,,,info@padelparkut.com,,,,,,,padelparkut.com,Confirmed Indoor,Indoor court language found on site. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.padelparkutah.com/ | https://www.padelparkutah.com/memberships,Playwright,https://padelparkutah.com,https://www.padelparkutah.com/,
Paramount Pickleball Club,https://paramountpickleballclub.com/,Lehi,UT,Pickleball Club,pickleball,Indoor,2,'+ $60 21–28 people: + $120 29–35 people: +$180 Come Play with Us NO MEMBERSHIPS REQUIRED 2 indoor pickleball courts Pay and Play Reservation Only Open daily (yes even holidays) Access codes activate at you,,,,,hello@paramountpickleballclub.com,,,,,,,paramountpickleballclub.com,Confirmed Indoor,Indoor court language found on site. UT location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://paramountpickleballclub.com/ | https://paramountpickleballclub.com/about | https://paramountpickleballclub.com/contact,Playwright,https://paramountpickleballclub.com,https://paramountpickleballclub.com/,
Parowan High School,https://phs.irondistrict.org/,Parowan,UT,Fieldhouse,basketball; volleyball,Indoor,,,,,,,,,,,,,,phs.irondistrict.org,Confirmed Indoor,Indoor court language found on site. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://phs.irondistrict.org/ | https://phs.irondistrict.org/o/phs/page/phs | https://phs.irondistrict.org/o/phs/staff | https://phs.irondistrict.org/o/phs/page/athletics,Playwright,https://phs.irondistrict.org,https://phs.irondistrict.org/,
Peak Pickleball Club,https://mypeakpickleballclub.com/,Draper,UT,Pickleball Club,pickleball,Indoor,,,,,,,info@mypeakpickleballclub.com,,,,,,,mypeakpickleballclub.com,Confirmed Indoor,Indoor court language found on site. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://mypeakpickleballclub.com/ | https://mypeakpickleballclub.com/memberships/ | https://mypeakpickleballclub.com/programming/ | https://mypeakpickleballclub.com/about/ | https://mypeakpickleballclub.com/contact/,Playwright,https://mypeakpickleballclub.com,https://mypeakpickleballclub.com/,
Peckleball Palace,https://www.peckleballpalace.com/,Salt Lake City,UT,Private Club,pickleball,Indoor,,,,,,,,,,,,,,peckleballpalace.com,Confirmed Indoor,Indoor court language found on site. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.peckleballpalace.com/ | https://www.peckleballpalace.com/blank-1 | https://www.peckleballpalace.com/contact-us,Playwright,https://peckleballpalace.com,https://www.peckleballpalace.com/,
Peer Event Center,https://www.peereventcenter.com/,Pleasant View,UT,Indoor Sports Complex,pickleball; volleyball,Indoor,2,"CE OUT AN EVENT ABOUT US Indoor sports facility equipped with full size volleyball court, two pickleball courts, indoor soccer, and group fitness PRICE OUT AN EVENT ABOUT US A place to gather with fami",,,,,info@peereventcenter.com,,,,,,,peereventcenter.com,Confirmed Indoor,Indoor court language found on site. UT location evidence: address. No decision maker found on public pages.,https://www.peereventcenter.com/,Playwright,https://peereventcenter.com,https://www.peereventcenter.com/,
Pickle Barn Scheduling Website,https://thepicklebarnutah.com/,Midway,UT,Unknown,pickleball,Indoor,,,Darrian,Wright,Owner,,,darrian@thepicklebarnutah.com,darrian.wright@thepicklebarnutah.com,darrianwright@thepicklebarnutah.com,dwright@thepicklebarnutah.com,d.wright@thepicklebarnutah.com,darrianw@thepicklebarnutah.com,thepicklebarnutah.com,Confirmed Indoor,Indoor court language found on site. UT location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://thepicklebarnutah.com/,Playwright,https://thepicklebarnutah.com,https://thepicklebarnutah.com/,
RallyWith.io,https://rallywith.io/,Sunset,UT,Unknown,pickleball; tennis; badminton; squash; racquetball; padel,Indoor,,,,,,,,,,,,,,rallywith.io,Confirmed Indoor,Indoor court language found on site. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://rallywith.io/ | https://rallywith.io/explore-courts | https://rallywith.io/about | https://rallywith.io/court/cmjzalpxr0001shbe2sefzm7o | https://rallywith.io/court/cmk388il60026sh2eztve3izo | https://rallywith.io/court/cmk38g3hy0006shk3vf91416m | https://rallywith.io/court/cmk38ah8j0002shq9o4kixjj5,Playwright,https://rallywith.io,https://rallywith.io/,
Reach Higher Performance Center,https://reachhigherperformancecenter.com/,George,UT,Indoor Sports Complex,pickleball; basketball; volleyball,Indoor,,,,,,rhperformancecenter@gmail.com,,,,,,,,reachhigherperformancecenter.com,Confirmed Indoor,Indoor court language found on site. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://reachhigherperformancecenter.com/ | https://reachhigherperformancecenter.com/weight-room-membership/ | https://reachhigherperformancecenter.com/rentals/ | https://reachhigherperformancecenter.com/rentals/volleyball-court/ | https://reachhigherperformancecenter.com/rentals/basketball-courts/ | https://reachhigherperformancecenter.com/rentals/corporate-events/ | https://reachhigherperformancecenter.com/contact-us/,Playwright,https://reachhigherperformancecenter.com,https://reachhigherperformancecenter.com/,
Reaveley Engineers,https://www.reaveley.com/,Salt Lake City,UT,School,basketball,Indoor,,,,,,,info@reaveley.com,,,,,,,reaveley.com,Confirmed Indoor,Indoor court language found on site. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.reaveley.com/ | https://www.reaveley.com/about | https://www.reaveley.com/connect | https://www.reaveley.com/projects/orrin-g-hatch-us-district-courthouse,Playwright,https://reaveley.com,https://www.reaveley.com/,
Red Rock Heat Volley,https://www.redrockheatvb.com/,,UT,College / University,volleyball,Indoor,,,,,,redrockheat@gmail.com,,,,,,,,redrockheatvb.com,Confirmed Indoor,Indoor court language found on site. UT location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.redrockheatvb.com/ | https://www.redrockheatvb.com/about-5 | https://www.redrockheatvb.com/about-5-2 | https://www.redrockheatvb.com/about-the-club | https://www.redrockheatvb.com/contact,Playwright,https://redrockheatvb.com,https://www.redrockheatvb.com/,
Richfield High School,https://richfieldhigh.org/wordpress/,Richfield,UT,School,tennis; volleyball,Indoor,,,,,,,,,,,,,,richfieldhigh.org,Confirmed Indoor,Indoor court language found on site. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://richfieldhigh.org/wordpress/ | https://richfieldhigh.org/wordpress/teachers/ | https://richfieldhigh.org/wordpress/youth-court/ | https://richfieldhigh.org/wordpress/rhs-athletic-page/ | https://richfieldhigh.org/wordpress/about-rhs/,Playwright,https://richfieldhigh.org,https://richfieldhigh.org/wordpress/,
